,player_name,height,weight,birth_date,active_from,active_to,position,years_played_NBA,college,NBA_g_played,NBA_per,NBA_fg%,NBA_ppg,NBA_ft%,NBA_fgpg,NBA_fgapg,NBA_ftpg,NBA_ftapg,NBA_3ptpg,NBA_3ptapg,NBA_3pt%,NBA_efg%,NCAA_fg%,NCAA_games,NCAA_ppg,NCAA_ft,NCAA_fgpg,NCAA_fgapg,NCAA_ftpg,NCAA_ftapg,NCAA_3ptpg,NCAA_3ptapg,NCAA_3pt%,go_college
4562,Lonnie Walker,76,204.0,1998-12-14,2019,2022,G,3,Miami (FL),156,10.2,0.412,8.3,0.778,3.2,7.7,0.8,1.1,1.1,3.2,0.353,0.485,0.415,32.0,11.5,0.738,4.1,9.9,1.5,2.0,1.8,5.1,0.346,True
4563,Phil Walker,75,180.0,1956-03-20,1978,1978,G,0,Millersville,40,9.0,0.354,4.5,0.667,1.4,4.0,1.6,2.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4564,Samaki Walker,81,240.0,1976-02-25,1997,2006,F,9,Louisville,445,12.7,0.462,5.3,0.63,2.1,4.6,1.1,1.8,0.0,0.0,0.111,0.462,0.57,50.0,14.3,0.568,5.5,9.7,3.2,5.6,0.0,0.1,0.286,True
4565,Wally Walker,79,190.0,1954-07-18,1977,1984,F,7,Virginia,565,11.4,0.467,7.0,0.643,3.0,6.5,0.9,1.4,0.0,0.0,0.2,0.467,0.518,104.0,17.8,0.786,7.5,14.5,2.8,3.6,0.0,0.0,0.0,True
4566,John Wall,75,210.0,1990-09-06,2011,2021,G,10,Kentucky,613,19.2,0.431,19.1,0.779,6.9,16.0,4.3,5.5,1.0,3.1,0.323,0.462,0.461,37.0,16.6,0.754,5.5,11.8,4.7,6.3,1.0,3.1,0.325,True
4567,Ben Wallace,81,240.0,1974-09-10,1997,2012,F-C,15,Virginia Union University,1088,15.5,0.474,5.7,0.414,2.4,5.0,1.0,2.5,0.0,0.0,0.137,0.475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4568,Gerald Wallace,79,215.0,1982-07-23,2002,2015,F,13,Alabama,832,16.3,0.469,11.9,0.709,4.2,9.0,3.0,4.2,0.5,1.6,0.312,0.496,0.438,36.0,9.8,0.568,3.5,8.0,2.4,4.3,0.3,1.8,0.175,True
4569,John Wallace,80,225.0,1974-02-09,1997,2004,F,7,Syracuse,381,14.0,0.462,7.6,0.74,3.0,6.6,1.5,2.1,0.0,0.1,0.3,0.465,0.533,127.0,16.7,0.738,6.2,11.6,4.0,5.4,0.3,0.8,0.39,True
4570,Rasheed Wallace,82,225.0,1974-09-17,1996,2013,F-C,17,UNC,1109,17.0,0.467,14.4,0.721,5.7,12.2,2.1,2.9,1.0,2.9,0.336,0.507,0.635,69.0,13.0,0.621,5.5,8.6,2.1,3.4,0.0,0.1,0.25,True
4571,Red Wallace,73,185.0,1918-07-12,1947,1947,G,0,University of Scranton,61,-,0.278,9.1,0.541,3.7,13.3,1.7,3.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4572,Tyrone Wallace,77,198.0,1994-06-10,2018,2020,G,2,California,106,8.3,0.425,5.2,0.671,2.0,4.8,1.0,1.4,0.1,0.7,0.203,0.44,0.415,129.0,12.6,0.613,4.6,11.0,2.6,4.2,0.9,3.1,0.292,True
4573,Dwight Waller,78,220.0,1945-10-05,1969,1972,F,3,Tennessee State,20,7.1,0.378,2.0,0.462,0.7,1.9,0.6,1.3,0.0,0.1,0.0,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4574,Jamie Waller,76,215.0,1964-11-20,1988,1988,G,0,Virginia Union University,9,7.1,0.4,4.7,0.556,1.8,4.4,1.1,2.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4575,Jim Walsh,76,195.0,1930-08-29,1958,1958,F,0,Stanford,10,5.0,0.185,2.0,0.588,0.5,2.7,1.0,1.7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4576,Matt Walsh,78,205.0,1982-12-02,2006,2006,G-F,0,Florida,2,-2.4,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.454,92.0,14.1,0.796,4.4,9.7,3.2,4.1,2.1,5.3,0.398,True
4577,Rex Walters,76,190.0,1970-03-12,1994,2000,G,6,"Northwestern, Kansas",335,11.2,0.441,4.6,0.809,1.7,3.9,0.6,0.8,0.6,1.5,0.361,0.514,0.5,120.0,13.4,0.837,4.5,9.0,2.6,3.1,1.7,4.1,0.426,True
4578,Paul Walther,74,160.0,1927-03-23,1950,1955,G-F,5,Tennessee,370,12.9,0.362,7.7,0.708,2.6,7.2,2.4,3.4,0.0,0.0,0.0,,0.367,51.0,15.6,0.691,5.8,15.7,4.1,5.9,0.0,0.0,0.0,True
4579,Isaac Walthour,71,163.0,1930-08-25,1954,1954,G,0,nan,4,-5.4,0.167,0.5,0.0,0.3,1.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4580,Bill Walton,83,210.0,1952-11-05,1975,1987,C-F,12,UCLA,468,20.0,0.521,13.3,0.66,5.5,10.5,2.4,3.6,0.0,0.0,0.0,0.521,0.651,87.0,20.3,0.642,8.6,13.2,3.1,4.9,0.0,0.0,0.0,True
4581,Derrick Walton,72,189.0,1995-04-03,2018,2020,G,2,Michigan,42,9.7,0.406,2.0,0.867,0.6,1.5,0.3,0.4,0.4,1.0,0.415,0.539,0.404,127.0,11.6,0.837,3.4,8.4,2.9,3.5,1.8,4.6,0.401,True
4582,Lloyd Walton,72,160.0,1953-11-23,1977,1981,G,4,Marquette,341,11.4,0.454,4.2,0.711,1.8,3.9,0.7,1.0,0.0,0.0,0.25,0.455,0.436,87.0,11.6,0.787,4.8,11.0,2.0,2.5,0.0,0.0,0.0,True
4583,Luke Walton,80,235.0,1980-03-28,2004,2013,F,9,Arizona,564,11.7,0.429,4.7,0.715,1.9,4.3,0.7,0.9,0.3,1.0,0.326,0.466,0.426,129.0,9.1,0.685,3.3,7.6,2.1,3.1,0.5,1.8,0.284,True
4584,Brad Wanamaker,75,210.0,1989-07-25,2019,2022,G,3,Pitt,179,11.5,0.421,5.6,0.904,1.9,4.5,1.4,1.6,0.4,1.3,0.307,0.466,0.437,134.0,8.1,0.722,2.7,6.1,2.3,3.2,0.5,1.5,0.344,True
4585,Bobby Wanzer,72,170.0,1921-06-04,1949,1957,G,8,Seton Hall,568,17.2,0.393,12.2,0.802,4.0,10.2,4.2,5.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4586,Perry Warbington,74,165.0,1952-09-07,1975,1975,G,0,Georgia Southern University,5,3.1,0.19,2.0,1.0,0.8,4.2,0.4,0.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4587,Charlie Ward,74,190.0,1970-10-12,1995,2005,G,10,Florida State,630,13.8,0.408,6.3,0.771,2.2,5.4,0.8,1.0,1.0,2.8,0.364,0.502,0.441,91.0,8.1,0.636,2.9,6.5,1.5,2.4,0.8,2.5,0.323,True
4588,Gerry Ward,76,195.0,1941-09-06,1964,1967,G,3,Boston College,169,6.6,0.356,3.2,0.639,1.2,3.4,0.8,1.3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4589,Henry Ward,76,195.0,1952-01-30,1976,1977,G-F,1,Jackson State University,88,11.3,0.444,4.7,0.705,2.1,4.8,0.4,0.5,0.1,0.4,0.261,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4590,Casper Ware,70,175.0,1990-01-17,2014,2014,G,0,Cal State Long Beach,9,13.0,0.429,5.3,0.833,2.0,4.7,0.6,0.7,0.8,2.3,0.333,0.512,0.402,131.0,14.1,0.784,4.5,11.1,3.5,4.4,1.6,4.7,0.349,True
4591,Jim Ware,79,210.0,1944-05-02,1967,1969,F,2,Oklahoma City University,64,6.8,0.293,2.3,0.642,0.9,3.1,0.5,0.8,0.0,0.0,0.0,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4592,Ben Warley,77,200.0,1936-09-04,1963,1970,F-G,7,Tennessee State,436,14.0,0.418,8.5,0.751,2.9,7.0,2.4,3.2,0.7,2.3,0.284,0.434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4593,Bob Warlick,77,200.0,1941-03-20,1966,1970,G-F,4,Pepperdine,186,11.9,0.401,7.9,0.603,3.3,8.2,1.4,2.3,0.0,0.0,0.0,0.401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4594,Cornell Warner,81,220.0,1948-08-12,1971,1977,F-C,6,Jackson State University,445,11.3,0.452,6.4,0.672,2.7,5.9,1.1,1.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4595,Jameel Warney,80,260.0,1994-01-31,2018,2018,F,0,Stony Brook University,3,22.5,0.583,5.7,0.6,2.3,4.0,1.0,1.7,0.0,0.0,0.0,0.583,0.596,135.0,15.8,0.592,6.5,11.0,2.7,4.6,0.0,0.0,,True
4596,Bob Warren,77,190.0,1946-07-17,1969,1976,G,7,Vanderbilt,486,13.1,0.44,8.9,0.801,3.1,7.1,2.5,3.1,0.2,0.8,0.262,0.454,0.46,73.0,10.0,0.774,3.5,7.6,3.1,3.9,0.0,0.0,0.0,True
4597,John Warren,75,180.0,1947-07-07,1970,1974,G-F,4,St. John's,303,11.1,0.43,6.0,0.827,2.5,5.8,1.0,1.2,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4598,T.J. Warren,80,220.0,1993-09-05,2015,2021,F,6,NC State,332,16.7,0.507,15.5,0.78,6.4,12.6,1.9,2.5,0.7,2.1,0.357,0.536,0.555,70.0,18.5,0.654,7.5,13.6,2.8,4.3,0.6,2.0,0.315,True
4599,Willie Warren,76,203.0,1989-10-22,2011,2011,G,0,Oklahoma,19,10.8,0.371,1.9,0.75,0.7,1.8,0.3,0.4,0.3,0.8,0.333,0.443,0.459,57.0,15.2,0.788,4.9,10.6,3.8,4.8,1.7,4.9,0.35,True
4600,Bryan Warrick,77,195.0,1959-07-22,1983,1986,G,3,Saint Joseph's,169,9.0,0.443,4.0,0.747,1.6,3.5,0.9,1.2,0.0,0.1,0.208,0.447,0.472,113.0,11.3,0.73,4.5,9.5,2.3,3.1,0.0,0.0,0.0,True
4601,Hakim Warrick,81,219.0,1982-07-08,2006,2013,F,7,Syracuse,526,15.5,0.49,9.4,0.726,3.4,6.9,2.6,3.6,0.0,0.2,0.191,0.493,0.536,135.0,15.4,0.659,5.7,10.6,3.9,5.9,0.1,0.3,0.25,True
4602,Chris Washburn,83,225.0,1965-05-13,1987,1988,C,1,NC State,72,7.6,0.412,3.1,0.439,1.3,3.1,0.5,1.1,0.0,0.0,0.0,0.412,0.55,41.0,16.4,0.634,6.7,12.1,3.1,4.9,,,,True
4603,Julian Washburn,80,210.0,1991-12-18,2019,2019,F,0,Texas-El Paso,18,6.5,0.333,2.2,0.75,0.9,2.7,0.2,0.2,0.3,1.3,0.208,0.385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4604,Bobby Washington,71,175.0,1947-07-11,1970,1972,G,2,Eastern Kentucky University,118,14.4,0.397,5.9,0.776,2.1,5.3,1.8,2.3,0.0,0.0,0.0,0.397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4605,Darius Washington,74,195.0,1985-12-06,2008,2008,G,0,Memphis,18,9.0,0.438,2.9,0.538,1.2,2.7,0.4,0.7,0.2,0.7,0.333,0.479,0.442,73.0,14.4,0.754,4.7,10.7,3.7,4.9,1.3,3.4,0.376,True
4606,Donald Washington,80,210.0,1952-04-22,1975,1976,F,1,UNC,56,9.5,0.453,3.9,0.679,1.6,3.6,0.7,1.0,0.0,0.0,0.0,0.453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4607,Duane Washington,76,195.0,1964-08-31,1988,1993,G,5,Middle Tennessee,19,13.4,0.383,2.8,0.8,0.9,2.5,0.8,1.1,0.1,0.2,0.5,0.404,0.441,63.0,7.3,0.8,2.7,6.1,1.9,2.4,,,0.25,True
4608,Duane Washington Jr.,75,210.0,2000-03-24,2022,2022,G,0,Ohio State,2,46.0,0.667,2.5,0.0,1.0,1.5,0.0,0.0,0.5,1.0,0.5,0.833,0.397,94.0,11.4,0.8,3.9,9.9,1.6,2.0,2.0,5.4,0.361,True
4609,Eric Washington,76,190.0,1974-03-23,1998,1999,G,1,Alabama,104,9.5,0.402,6.9,0.757,2.6,6.6,0.8,1.1,0.8,2.3,0.346,0.461,0.435,112.0,13.7,0.785,4.7,10.9,1.9,2.4,2.3,6.1,0.386,True
4610,Jim Washington,78,210.0,1943-07-01,1966,1976,F-C,10,Villanova,774,12.6,0.449,10.6,0.705,4.2,9.4,2.1,3.0,0.0,0.0,0.0,,0.451,85.0,13.5,0.581,5.5,12.2,2.4,4.2,0.0,0.0,0.0,True
4611,Kermit Washington,80,230.0,1951-09-17,1974,1988,F-C,14,American University,507,16.0,0.526,9.2,0.656,3.5,6.7,2.2,3.3,0.0,0.0,0.0,0.526,0.501,73.0,20.1,0.682,7.9,15.8,4.3,6.3,0.0,0.0,0.0,True
4612,P.J. Washington,79,230.0,1998-08-23,2020,2022,F,2,Kentucky,132,13.2,0.45,12.4,0.702,4.6,10.2,1.6,2.2,1.6,4.2,0.386,0.529,0.521,72.0,12.9,0.632,4.5,8.7,3.4,5.4,0.5,1.4,0.384,True
4613,Pearl Washington,74,190.0,1964-01-06,1987,1989,G,2,Syracuse,194,12.4,0.452,8.6,0.746,3.4,7.6,1.6,2.2,0.1,0.4,0.184,0.458,0.526,95.0,15.7,0.729,6.0,11.4,3.7,5.1,,,,True
4614,Richard Washington,83,220.0,1955-07-15,1977,1982,F-C,5,UCLA,351,13.3,0.453,9.8,0.711,4.2,9.3,1.5,2.0,0.0,0.0,0.25,0.453,0.536,87.0,14.2,0.702,6.0,11.2,2.2,3.2,0.0,0.0,0.0,True
4615,Stan Washington,76,190.0,1952-01-23,1975,1975,G,0,University of San Diego,1,-10.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4616,Trooper Washington,79,215.0,1944-04-21,1968,1973,F-C,5,Cheyney (PA),426,14.8,0.532,10.6,0.615,4.4,8.3,1.7,2.8,0.0,0.0,0.333,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4617,Wilson Washington,81,227.0,1955-08-03,1978,1979,F-C,1,Old Dominion,100,12.4,0.497,7.3,0.605,3.2,6.4,1.0,1.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4618,Yuta Watanabe,81,215.0,1994-10-13,2019,2022,F,3,George Washington,85,10.5,0.401,3.5,0.725,1.3,3.2,0.4,0.6,0.5,1.4,0.353,0.478,0.425,134.0,10.9,0.788,3.8,8.9,2.1,2.7,1.2,3.5,0.337,True
4619,Tremont Waters,70,175.0,1998-01-10,2020,2021,G,1,LSU,37,11.2,0.361,3.8,0.96,1.3,3.6,0.6,0.7,0.5,1.7,0.306,0.432,0.423,66.0,15.6,0.807,5.2,12.2,3.3,4.2,1.9,5.7,0.34,True
4620,Trendon Watford,81,240.0,2000-11-09,2022,2022,F,0,LSU,1,15.2,0.5,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.484,59.0,14.9,0.662,5.5,11.4,3.2,4.8,0.6,2.1,0.29,True
4621,Darryl Watkins,83,258.0,1984-11-08,2008,2012,C,4,Syracuse,14,6.5,0.414,2.5,0.478,0.9,2.1,0.8,1.6,0.0,0.0,0.0,0.414,0.536,106.0,6.0,0.542,2.3,4.4,1.3,2.4,0.0,0.0,,True
4622,Bobby Watson,72,160.0,1930-03-22,1955,1955,G,0,Kentucky,63,-,0.323,2.8,0.689,1.1,3.5,0.5,0.7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4623,C.J. Watson,74,175.0,1984-04-17,2008,2017,G,9,Tennessee,600,13.1,0.419,7.2,0.812,2.5,6.0,1.4,1.7,0.8,2.1,0.373,0.484,0.432,119.0,12.0,0.777,3.6,8.4,3.4,4.3,1.4,3.5,0.396,True
4624,Earl Watson,73,195.0,1979-06-12,2002,2014,G,12,UCLA,878,12.1,0.411,6.4,0.703,2.4,5.9,1.0,1.4,0.6,1.8,0.324,0.46,0.45,129.0,11.2,0.654,4.0,8.9,2.2,3.3,1.0,3.0,0.341,True
4625,Jamie Watson,79,190.0,1972-02-23,1995,1999,F,4,South Carolina,102,9.2,0.468,3.2,0.694,1.2,2.6,0.6,0.8,0.1,0.4,0.316,0.491,0.45,115.0,11.3,0.63,4.5,10.0,1.8,2.9,0.5,1.9,0.248,True
4626,Paul Watson,78,210.0,1994-12-30,2020,2021,G,1,Fresno State,37,11.3,0.444,3.8,0.706,1.3,2.9,0.3,0.5,0.9,2.1,0.447,0.602,0.415,135.0,10.1,0.706,3.4,8.3,1.9,2.6,1.3,3.7,0.362,True
4627,Ron Watts,78,210.0,1943-05-21,1966,1967,F,1,Wake Forest,28,8.9,0.261,1.4,0.696,0.4,1.6,0.6,0.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4628,Samuel Watts,75,185.0,1948-03-14,1971,1971,G,0,Florida A&M,54,6.9,0.38,5.2,0.731,2.0,5.3,0.9,1.2,0.3,0.8,0.341,0.404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4629,Slick Watts,73,175.0,1951-07-22,1974,1979,G,5,Xavier University of Louisiana,437,14.9,0.413,8.9,0.597,3.7,8.9,1.6,2.7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4630,Maalik Wayns,74,200.0,1991-05-02,2013,2014,G,1,Villanova,29,5.7,0.3,2.7,0.895,0.9,3.1,0.6,0.7,0.2,1.1,0.226,0.339,0.412,95.0,12.5,0.848,4.0,9.7,3.6,4.2,1.0,3.4,0.291,True
4631,David Wear,82,230.0,1990-09-21,2015,2015,F,0,"UNC, UCLA",2,2.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.473,130.0,6.8,0.736,2.7,5.8,0.9,1.3,0.5,1.1,0.423,True
4632,Travis Wear,82,230.0,1990-09-21,2015,2018,F,3,"UNC, UCLA",68,8.1,0.388,4.0,0.824,1.6,4.1,0.4,0.5,0.4,1.1,0.364,0.438,0.504,128.0,8.2,0.798,3.3,6.6,1.4,1.8,0.2,0.4,0.4,True
4633,Clarence Weatherspoon,78,240.0,1970-09-08,1993,2005,F,12,Southern Miss,915,15.6,0.471,11.5,0.743,4.4,9.3,2.6,3.6,0.0,0.1,0.196,0.472,0.576,117.0,18.2,0.677,6.8,11.8,4.3,6.3,0.3,0.6,0.444,True
4634,Nick Weatherspoon,79,195.0,1950-07-20,1974,1980,F,6,Illinois,453,12.8,0.455,9.0,0.713,3.8,8.3,1.5,2.1,0.0,0.0,0.0,0.455,0.443,71.0,20.9,0.725,8.4,19.0,4.0,5.5,0.0,0.0,0.0,True
4635,Quinndary Weatherspoon,75,205.0,1996-09-10,2020,2021,G,1,Mississippi State,31,7.1,0.404,1.9,0.778,0.7,1.7,0.5,0.6,0.1,0.4,0.182,0.423,0.48,131.0,15.4,0.788,5.4,11.2,3.2,4.0,1.4,3.9,0.368,True
4636,Kyle Weaver,78,201.0,1986-02-18,2009,2011,G,2,Washington State,73,10.3,0.441,5.0,0.736,1.8,4.2,0.7,1.0,0.6,1.6,0.353,0.51,0.464,121.0,9.6,0.716,3.3,7.2,2.6,3.6,0.4,1.3,0.277,True
4637,James Webb III,81,202.0,1993-08-19,2018,2018,F,0,Boise State,10,2.2,0.25,1.6,0.0,0.6,2.4,0.0,0.0,0.4,1.9,0.211,0.333,0.518,63.0,13.5,0.676,5.0,9.6,2.3,3.4,1.2,3.6,0.33,True
4638,Jeff Webb,76,170.0,1948-07-06,1971,1972,G,1,Kansas State,75,6.6,0.376,2.1,0.711,0.9,2.4,0.4,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4639,Marcus Webb,81,255.0,1970-05-09,1993,1993,F-C,0,Alabama,9,20.1,0.52,4.3,0.619,1.4,2.8,1.4,2.3,0.0,0.1,0.0,0.52,0.542,84.0,3.9,0.59,1.6,3.0,0.7,1.2,0.0,0.0,,True
4640,Spud Webb,66,133.0,1963-07-13,1986,1998,G,12,"Midland College, NC State",814,15.1,0.452,9.9,0.848,3.6,7.9,2.4,2.8,0.4,1.3,0.314,0.477,0.47,66.0,10.4,0.761,4.1,8.6,2.3,3.0,0.0,0.0,0.0,True
4641,Chris Webber,81,245.0,1973-03-01,1994,2008,F-C,14,Michigan,831,20.9,0.479,20.7,0.649,8.7,18.1,3.0,4.7,0.3,1.1,0.299,0.487,0.589,70.0,17.4,0.53,7.3,12.4,2.2,4.2,0.6,1.9,0.306,True
4642,Briante Weber,74,165.0,1992-12-29,2016,2018,G,2,VCU,45,10.1,0.408,3.2,0.733,1.3,3.2,0.5,0.7,0.1,0.6,0.192,0.426,0.426,127.0,6.8,0.769,2.3,5.5,1.8,2.4,0.3,1.1,0.274,True
4643,Jake Weber,78,225.0,1918-03-18,1947,1947,C,0,Purdue,50,-,0.292,3.5,0.696,1.2,4.0,1.1,1.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4644,Elnardo Webster,77,190.0,1948-03-06,1972,1972,F,0,Saint Peter's College,24,9.2,0.459,5.1,0.724,2.1,4.5,0.9,1.2,0.0,0.2,0.25,0.463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4645,Jeff Webster,80,232.0,1971-02-19,1996,1996,F,0,Oklahoma,11,7.0,0.348,1.6,0.0,0.7,2.1,0.0,0.0,0.2,0.5,0.333,0.391,0.523,128.0,17.8,0.778,7.2,13.7,3.4,4.4,0.0,0.2,0.25,True
4646,Martell Webster,79,230.0,1986-12-04,2006,2015,G-F,9,nan,580,11.7,0.418,8.7,0.791,2.9,7.0,1.5,1.9,1.4,3.6,0.382,0.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4647,Marvin Webster,85,225.0,1952-04-13,1976,1987,C,11,Morgan State University,617,13.8,0.488,7.0,0.621,2.6,5.4,1.7,2.7,0.0,0.0,0.286,0.488,0.524,114.0,17.5,0.658,6.9,13.1,3.7,5.6,0.0,0.0,0.0,True
4648,Scott Wedman,79,215.0,1952-07-29,1975,1987,F-G,12,Colorado,906,14.2,0.481,13.2,0.794,5.7,11.8,1.7,2.1,0.2,0.5,0.335,0.485,0.493,75.0,16.7,0.704,6.9,13.9,2.9,4.1,0.0,0.0,0.0,True
4649,Sonny Weems,78,205.0,1986-07-08,2009,2016,G-F,7,Arkansas,183,10.1,0.465,6.5,0.702,2.8,6.0,0.7,1.0,0.2,0.7,0.283,0.48,0.473,69.0,13.3,0.767,5.2,11.0,1.6,2.1,1.3,3.7,0.366,True
4650,Dick Wehr,76,180.0,1925-12-09,1949,1949,F,0,Rice University,9,-,0.238,1.3,0.333,0.6,2.3,0.2,0.7,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4651,Brant Weidner,81,230.0,1960-10-28,1984,1984,F,0,William & Mary,8,5.4,0.222,1.0,1.0,0.3,1.1,0.5,0.5,0.0,0.0,0.0,0.222,0.482,111.0,7.0,0.722,2.8,5.8,1.4,1.9,0.0,0.0,0.0,True
4652,Bob Weiss,74,180.0,1942-05-07,1966,1977,G,11,Penn State,783,12.5,0.428,7.6,0.828,2.9,6.8,1.8,2.2,0.0,0.0,0.0,,0.427,67.0,16.3,0.762,6.4,15.0,3.4,4.5,0.0,0.0,0.0,True
4653,Rick Weitzman,74,175.0,1946-04-30,1968,1968,G,0,Northeastern University,25,5.6,0.261,1.3,0.692,0.5,1.8,0.4,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4654,Bonzi Wells,77,210.0,1976-09-28,1999,2008,G-F,9,Ball State University,591,16.1,0.46,12.1,0.697,4.8,10.3,2.2,3.1,0.4,1.2,0.327,0.479,0.48,116.0,21.4,0.681,7.9,16.4,4.5,6.5,1.2,3.8,0.325,True
4655,Bubba Wells,77,230.0,1974-07-26,1998,1998,F,0,Austin Peay State University,39,11.1,0.414,3.3,0.721,1.2,3.0,0.8,1.1,0.0,0.2,0.167,0.418,0.522,105.0,21.6,0.747,8.3,15.9,4.1,5.5,0.9,2.2,0.405,True
4656,Owen Wells,79,200.0,1950-12-09,1975,1975,F,0,Detroit Mercy,33,12.9,0.42,3.0,0.682,1.3,3.0,0.5,0.7,0.0,0.0,0.0,,0.467,72.0,13.5,0.743,5.5,11.7,2.6,3.5,0.0,0.0,0.0,True
4657,Ralph Wells,73,180.0,1940-09-03,1963,1963,G,0,Northwestern,3,-0.2,0.143,0.7,0.0,0.3,2.3,0.0,2.3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True
4658,Chris Welp,84,245.0,1964-01-02,1988,1990,C,2,Washington,109,8.7,0.446,3.3,0.681,1.3,2.9,0.7,1.1,0.0,0.0,0.0,0.446,0.569,129.0,16.1,0.722,6.4,11.2,3.4,4.7,,,,True
4659,Jiří Welsch,79,208.0,1980-01-27,2003,2006,G,3,nan,247,11.2,0.403,6.1,0.752,2.1,5.2,1.5,2.0,0.5,1.4,0.343,0.449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4660,Thomas Welsh,84,255.0,1996-02-03,2019,2019,C,0,UCLA,11,16.1,0.538,1.6,0.5,0.6,1.2,0.1,0.2,0.3,0.6,0.429,0.654,0.537,132.0,9.5,0.798,4.0,7.5,1.0,1.3,0.3,0.9,0.407,True
4661,Bill Wennington,84,245.0,1963-04-26,1986,2000,C,14,St. John's,720,10.9,0.459,4.6,0.787,1.9,4.2,0.7,1.0,0.0,0.1,0.139,0.46,0.579,124.0,8.2,0.738,3.2,5.5,1.8,2.5,0.0,0.0,0.0,True
4662,Matt Wenstrom,85,250.0,1970-11-04,1994,1994,C,0,UNC,11,15.6,0.6,1.6,0.6,0.5,0.9,0.5,0.9,0.0,0.0,0.0,0.6,0.531,119.0,1.6,0.585,0.7,1.2,0.3,0.5,0.0,0.0,0.0,True
